tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,tBodyAccMag-mean(),tBodyAccMag-std(),tBodyGyroMag-mean(),tBodyGyroMag-std(),Activity
0.27957476,-0.017275722,-0.10948053,-0.99613535,-0.99581156,-0.99868915,-0.02495981,-0.076133944,0.043037574,-0.99618046,-0.99507117,-0.98902329,0.073995503,0.01378212,-0.0073714967,-0.99439037,-0.99317763,-0.99618103,-0.99574989,-0.99345251,-0.99726751,-0.99623496,-0.99647204,-0.99902371,-0.99625209,-0.99727311,-0.99015354,-0.99608674,-0.99382148,-0.98946384,-0.99950449,-0.99870535,-0.98209908,-0.99305154,LAYING
0.27652699,-0.0168191,-0.10798311,-0.99677544,-0.99725636,-0.99542164,-0.029550387,-0.068085138,0.045946749,-0.99914537,-0.99548843,-0.99423868,0.077122435,0.011380407,0.0034761282,-0.99483938,-0.99351915,-0.99515973,-0.99651117,-0.99506101,-0.99473614,-0.99682163,-0.9977321,-0.995386,-0.99850797,-0.99688993,-0.99403343,-0.9993898,-0.99460984,-0.99472831,-0.99905773,-0.99827359,-0.98441252,-0.99444823,LAYING
0.27812334,-0.017146303,-0.10801374,-0.99492812,-0.99835905,-0.99201143,-0.030431147,-0.073488076,0.055590694,-0.9991156,-0.99488749,-0.99445568,0.075608951,0.012335201,0.0013993239,-0.99236682,-0.99271816,-0.9916361,-0.99470159,-0.99566666,-0.99156425,-0.99492265,-0.99919054,-0.9920588,-0.99851987,-0.99647274,-0.99242118,-0.99933533,-0.99391749,-0.99582028,-0.99742945,-0.99587294,-0.98814549,-0.99621972,LAYING
0.27800654,-0.01780317,-0.10896485,-0.9944254,-0.99487263,-0.99488582,-0.02979633,-0.071422989,0.075146974,-0.99897201,-0.99445478,-0.9861557,0.075657984,0.0050748365,-0.0012262263,-0.99194015,-0.99056545,-0.99262026,-0.99403729,-0.99237655,-0.99333595,-0.99449739,-0.99567657,-0.99556989,-0.9985193,-0.9957374,-0.99040119,-0.9991101,-0.99363811,-0.98589917,-0.99741966,-0.99633327,-0.99251294,-0.99394818,LAYING
0.2802064,-0.01839626,-0.10748863,-0.99647493,-0.99406876,-0.99186131,-0.02885418,-0.072704386,0.085061987,-0.99917255,-0.99399074,-0.9948031,0.073531787,0.010824142,-0.0019587455,-0.99469772,-0.99153221,-0.99342673,-0.99569054,-0.99259551,-0.99203037,-0.99681573,-0.99420858,-0.99148221,-0.99866809,-0.99586517,-0.99505323,-0.99935123,-0.99287884,-0.9950569,-0.99728212,-0.99472458,-0.9959893,-0.99774873,LAYING
0.28182774,-0.018626474,-0.10527824,-0.99628711,-0.99219394,-0.99020448,-0.027737135,-0.075772812,0.086471819,-0.99924487,-0.99576488,-0.99377387,0.073964485,0.014924539,-0.0019185204,-0.99435908,-0.9878187,-0.99296768,-0.99529395,-0.98974733,-0.99107413,-0.99674939,-0.99309365,-0.98948484,-0.99922538,-0.99727454,-0.99484631,-0.99920646,-0.99483362,-0.99380408,-0.9957705,-0.99389022,-0.99683171,-0.99804238,LAYING
0.27672941,-0.017209548,-0.10563797,-0.99478811,-0.99103132,-0.99318722,-0.027415438,-0.076236511,0.088193255,-0.99960009,-0.99594504,-0.99434839,0.078027424,0.0085359751,-0.0052980182,-0.99220776,-0.98626707,-0.99270232,-0.99307421,-0.98879666,-0.99237312,-0.99564117,-0.99184777,-0.99341508,-0.99955507,-0.99748347,-0.994006,-0.9995902,-0.9950006,-0.99488986,-0.9958683,-0.99579684,-0.99705625,-0.99852708,LAYING
0.27588359,-0.016150309,-0.10882921,-0.99551063,-0.99554804,-0.9940008,-0.027557917,-0.074717452,0.087574809,-0.99885209,-0.99518579,-0.99511471,0.079217587,0.013871292,0.0020966176,-0.99252096,-0.99257303,-0.99280008,-0.99480416,-0.99380373,-0.99248491,-0.99577676,-0.99578506,-0.99471737,-0.99811521,-0.99633237,-0.99551228,-0.99911868,-0.99443908,-0.99528288,-0.99758819,-0.99701193,-0.99661933,-0.99904418,LAYING
0.27783021,-0.017684054,-0.1057035,-0.99614315,-0.99596875,-0.9948886,-0.028189688,-0.075922288,0.085242467,-0.99843598,-0.99491371,-0.9943792,0.074492793,0.015421882,0.0049166674,-0.99331535,-0.99446285,-0.99278437,-0.9951802,-0.99388245,-0.99360666,-0.99658088,-0.99642248,-0.99535591,-0.9974977,-0.99584522,-0.99508298,-0.99876663,-0.99428525,-0.99449132,-0.99786725,-0.99868238,-0.99624004,-0.99800631,LAYING
0.27937115,-0.017644953,-0.10818111,-0.99523683,-0.99581009,-0.99443045,-0.027948324,-0.075748823,0.086152221,-0.99904601,-0.99431845,-0.99335143,0.072594696,0.010275519,-0.002639534,-0.99130441,-0.99392468,-0.99287189,-0.99354586,-0.9939895,-0.99425916,-0.99609844,-0.99608554,-0.99408934,-0.99906969,-0.99584,-0.99472143,-0.99898397,-0.99337948,-0.99331486,-0.9973188,-0.99877904,-0.99595283,-0.99717953,LAYING
0.019016151,-0.0070373566,-0.028333356,-0.66129361,-0.71335257,-0.70115517,0.20204982,0.040694905,0.73162657,-0.88716564,-0.91599042,-0.87226754,0.33481779,-0.087342242,-0.24078322,-0.919918,-0.86741319,-0.9290315,-0.66860442,-0.78963798,-0.73499812,-0.65825324,-0.6965821,-0.70531714,-0.89235795,-0.91669974,-0.87882562,-0.88720193,-0.91605302,-0.88165396,-0.72162699,-0.41726279,-0.6073844,-0.79933651,LAYING
0.3402085,-0.036452984,-0.10625819,-0.95859648,-0.90805582,-0.98466948,0.1186012,-0.018781307,0.51290211,-0.94532037,-0.97907302,-0.8614257,0.071098045,0.026827472,0.040107846,-0.98258651,-0.98459127,-0.98081566,-0.97498679,-0.95410178,-0.97750397,-0.95311651,-0.89501868,-0.99104596,-0.94716517,-0.97938782,-0.87408467,-0.94539767,-0.97892589,-0.86993672,-0.94290262,-0.92188864,-0.75196917,-0.84458764,LAYING
-0.16642569,-0.11935251,0.13303497,-0.63313536,-0.18977503,-0.31933629,-0.059379779,0.08809224,0.13125568,-0.42283371,-0.78810663,-0.56517871,-0.043507411,-0.053766392,0.19503419,-0.87762809,-0.65065842,-0.83940869,-0.74175973,-0.37047418,-0.54169783,-0.59792408,-0.15788015,-0.26673644,-0.37539089,-0.82273127,-0.62389734,-0.44130719,-0.77061732,-0.587152,-0.51842779,0.064073395,-0.59910183,-0.21074593,LAYING
-0.23910256,-0.096904391,0.14803461,-0.63732529,-0.12769222,-0.25892403,-0.035961192,-0.034605486,0.058812713,-0.38879976,-0.74479878,-0.59595082,0.11314268,0.074806311,-0.10382637,-0.87257116,-0.64257101,-0.83199907,-0.78254802,-0.35302765,-0.58238308,-0.59362341,-0.082021234,-0.17499567,-0.35137583,-0.80542284,-0.63205493,-0.40513477,-0.71526611,-0.62155844,-0.36210824,-0.1266784,-0.54709337,-0.23749421,LAYING
0.34696848,0.069408647,-0.20082552,-0.80390335,-0.74174219,-0.60538234,0.082133212,-0.24323522,0.21592953,-0.80797336,-0.92489146,-0.92594262,0.20887536,0.11372797,-0.22303817,-0.9641889,-0.91507673,-0.95496396,-0.82682765,-0.80454766,-0.71690557,-0.79528766,-0.72866336,-0.58065442,-0.77139478,-0.93047351,-0.90206889,-0.81971179,-0.92203477,-0.94246788,-0.67636425,-0.7780501,-0.80157467,-0.75933208,LAYING
0.30383319,0.1036482,-0.24533103,-0.75599409,-0.64257064,-0.6955007,-0.036936103,-0.057546422,-0.052175402,-0.63256602,-0.78301797,-0.62485358,-0.048777316,0.14548517,0.10475315,-0.83892922,-0.79581029,-0.8821034,-0.77764042,-0.65641474,-0.74389472,-0.74773772,-0.65709837,-0.69274327,-0.35965028,-0.79638339,-0.6394989,-0.73703623,-0.77656454,-0.65428401,-0.63496006,-0.70007559,-0.71573909,-0.43782608,LAYING
-0.36120533,-0.26812111,0.17689637,-0.59939182,0.53250573,0.0043240256,-0.23782482,0.0013208186,-0.098544364,-0.081294431,-0.67023793,-0.57189809,0.020624221,-0.26870572,0.23693914,-0.64824281,-0.25032928,-0.61258935,-0.62167946,0.26319965,-0.25634415,-0.59077718,0.56288903,0.054977589,0.0057825797,-0.66275526,-0.53699297,-0.11375026,-0.67722657,-0.62303729,-0.062945893,0.30788151,-0.40112981,0.27340612,LAYING
-0.27706634,-0.68409659,0.34665772,-0.59641047,0.024682958,-0.16040449,-0.22981397,-0.084139792,0.12658478,-0.11708191,-0.70508529,-0.72542219,0.17061123,-0.3848919,-0.028640525,-0.67369935,-0.26985594,-0.62029149,-0.60838922,0.029028661,-0.31756454,-0.59163789,-0.042426101,-0.14414422,0.20023571,-0.68059349,-0.64274198,-0.21899757,-0.72334622,-0.78386911,0.29483896,-0.040902739,-0.48420622,0.25838625,LAYING
0.2574765,-0.41386534,0.017374188,-0.91966606,0.075259481,-0.63071563,0.049928814,-0.11530276,0.19568759,-0.70487231,-0.85821079,-0.8784089,0.11161264,0.3056408,-0.22123434,-0.90510028,-0.88601631,-0.91145828,-0.90611827,-0.38761604,-0.72773664,-0.92560766,0.18885085,-0.6104376,-0.64389389,-0.86035895,-0.89368601,-0.72434139,-0.85780101,-0.88464973,-0.33101576,-0.053417618,-0.73358055,-0.71856338,LAYING
0.27683965,-0.02714766,-0.1231748,-0.97739515,-0.58759988,-0.97067028,0.16127991,-0.13043859,0.21213106,-0.94601195,-0.98302707,-0.96470731,0.06719499,0.22425664,-0.00032738316,-0.97463659,-0.96532216,-0.98959311,-0.97590839,-0.68463497,-0.9819809,-0.97788126,-0.56873374,-0.96595169,-0.95500016,-0.97999511,-0.97315134,-0.94457602,-0.98526998,-0.96520378,-0.84935162,-0.7499689,-0.79201016,-0.90706493,LAYING
0.26865095,0.016430154,-0.10372571,-0.98569313,-0.89590544,-0.98819508,0.086572053,-0.10767743,0.15907433,-0.95021471,-0.98811222,-0.96948105,0.077417432,-0.037359808,0.0074256146,-0.97566868,-0.98006376,-0.9926129,-0.98176325,-0.93234665,-0.98938688,-0.98756086,-0.8858831,-0.98742986,-0.94593892,-0.98624614,-0.97448174,-0.95173175,-0.98945513,-0.97049747,-0.95078066,-0.91348682,-0.87634272,-0.91334379,LAYING
0.28526329,-0.008888811,-0.10374518,-0.99549458,-0.97982784,-0.99541907,0.018982197,-0.088940444,0.11034306,-0.96234199,-0.99311406,-0.98134938,0.080899203,-0.00041533963,-0.017179454,-0.99271975,-0.98994592,-0.99590479,-0.99356756,-0.98321534,-0.99346289,-0.99653259,-0.97827607,-0.9964054,-0.96457419,-0.99383036,-0.98426332,-0.9621221,-0.99262076,-0.981912,-0.98981335,-0.9901396,-0.95121536,-0.93829404,LAYING
0.28347732,-0.0075244582,-0.10928717,-0.99458009,-0.98676377,-0.99609334,-0.022319625,-0.073791881,0.081217964,-0.98176287,-0.99496989,-0.99107732,0.067279115,0.0083881751,0.00059152697,-0.99155723,-0.99239484,-0.9924286,-0.99230658,-0.98817303,-0.9939374,-0.99579669,-0.9857358,-0.99721457,-0.97878881,-0.994053,-0.99172103,-0.98264523,-0.99560924,-0.99150563,-0.99056014,-0.99211327,-0.98737097,-0.98035599,LAYING
0.27302712,-0.010196757,-0.11115339,-0.9931253,-0.990001,-0.99540821,-0.033496634,-0.06870624,0.076413374,-0.99260027,-0.99691858,-0.99510021,0.071901676,0.01871745,0.0076429677,-0.98795958,-0.98934057,-0.99198477,-0.99141608,-0.98845507,-0.9933639,-0.99390879,-0.99042758,-0.99647208,-0.99195184,-0.99648298,-0.99483133,-0.99273888,-0.99718389,-0.99555046,-0.9923007,-0.99519865,-0.99204765,-0.99363406,LAYING
0.28202157,-0.037696218,-0.1348973,-0.32828019,-0.13715339,-0.18908594,-0.47972952,0.082034033,0.25644309,-0.32354578,-0.14193972,-0.456598,-0.15648565,-0.14285296,-0.11307869,-0.18375939,-0.17046131,-0.6138299,-0.26090491,-0.1225668,-0.33121596,-0.35670701,-0.19956719,-0.17778017,-0.18478068,-0.19802441,-0.30755844,-0.36807715,-0.11504726,-0.5653109,-0.22455962,-0.23798068,-0.034395601,-0.16818626,WALKING
0.25584075,-0.064550029,-0.095186339,-0.22920689,0.016506077,-0.26031088,0.094091481,-0.30915291,0.086441165,-0.39925291,-0.088415705,-0.4021575,-0.2075541,0.35784284,-0.45240093,-0.10835028,-0.018692846,-0.54755884,-0.15111525,-0.029049967,-0.25730713,-0.26219727,-0.023857847,-0.32216393,-0.20450954,-0.24583137,-0.31117804,-0.4613169,-0.0098376617,-0.48985502,-0.12650269,-0.21339031,-0.14093823,-0.21605518,WALKING
0.25486723,0.0038147234,-0.12365809,-0.27515786,0.013079871,-0.28437131,0.21120057,-0.27290542,0.10198601,-0.44543781,-0.063083329,-0.34705584,0.20160447,0.41708229,0.13907817,-0.17769459,-0.029600637,-0.57950713,-0.23040737,0.025426852,-0.37731132,-0.29352234,-0.057693173,-0.29008541,-0.31708155,-0.2081588,-0.18579836,-0.48630588,0.0097268728,-0.46935672,-0.16010001,-0.2575711,-0.094593563,-0.29084739,WALKING
0.34337048,-0.014446221,-0.16737697,-0.22992354,0.17391077,-0.21338751,0.096081738,-0.16339425,0.025859464,-0.36040537,0.042333424,-0.2761384,0.33608453,-0.46414358,-0.0050257445,-0.12048623,0.028659631,-0.52146493,-0.15132288,0.1952672,-0.32123865,-0.26312557,0.087855316,-0.21697496,-0.16221058,0.026553035,-0.18046872,-0.4234905,0.044652222,-0.37656508,-0.07351308,-0.19511453,-0.049340623,-0.090123903,WALKING
0.27623973,-0.029638413,-0.14261631,-0.22657692,0.16428792,-0.12254496,0.0087423875,0.011660578,0.0041745148,-0.37755748,0.13371503,-0.30814814,-0.23562339,-0.11177723,0.1726546,-0.19243345,0.053981333,-0.46932414,-0.22580363,0.11028848,-0.20488317,-0.22680227,0.11880106,-0.14635155,-0.23710582,0.047211246,-0.2579581,-0.4223431,0.17601624,-0.3885971,-0.04949205,-0.21102536,-0.021410464,-0.044636319,WALKING
0.25546822,0.021219063,-0.048949431,-0.22453699,0.022312942,-0.11319624,-0.0425566,0.097617796,0.084655454,-0.51085478,0.026422841,-0.37242435,0.11592991,0.23466731,0.36150518,-0.24577701,-0.020566631,-0.46593017,-0.29042868,0.057822283,-0.24835735,-0.19997071,-0.062099119,-0.11065828,-0.34753471,-0.035159614,-0.33384574,-0.56299575,0.055512057,-0.44288023,-0.077394435,-0.23776722,-0.13887531,-0.16730755,WALKING
0.32113983,0.0015817951,-0.043553705,-0.23395567,0.034774517,-0.16193047,-0.037246509,-0.097676458,0.13248328,-0.50430997,-0.10197017,-0.32240541,0.30483318,-0.094993043,-0.36239501,-0.10173292,-0.053477323,-0.49861984,-0.16356217,-0.041627698,-0.25329234,-0.26347693,0.008517917,-0.17781648,-0.39590549,-0.14616569,-0.27622589,-0.53891142,-0.082039892,-0.40013872,-0.09549311,-0.23418525,-0.19638987,-0.25609966,WALKING
0.2346659,-0.049547719,-0.11175723,-0.24708664,0.055164926,-0.20856333,-0.016108606,-0.2247527,0.14882964,-0.47230941,-0.061530134,-0.29837084,-0.2091684,0.17500548,-0.42042207,-0.015193506,0.0051255923,-0.49424157,-0.18777314,-0.0046568174,-0.2686715,-0.27172376,0.019494247,-0.23757804,-0.32008271,-0.10693741,-0.22430549,-0.52062201,-0.04115117,-0.38854764,-0.11344328,-0.23084634,-0.14638251,-0.24908129,WALKING
0.31263404,-0.026367749,-0.13095121,-0.3530986,-0.01738215,-0.1278076,-0.23928593,0.078229978,0.043137262,-0.46501506,-0.16740045,-0.43151087,-0.094394668,0.013017354,-0.30579489,-0.30650885,-0.068948743,-0.60594792,-0.2749068,-0.062349562,-0.31909457,-0.38657078,-0.055909878,-0.098385402,-0.3276796,-0.25778599,-0.35621853,-0.50858961,-0.12194059,-0.51041089,-0.1696296,-0.32073899,-0.21472204,-0.22792935,WALKING
0.2769154,-0.03548621,-0.080569176,-0.26294183,0.11127781,-0.21270027,-0.070738847,-0.11881544,0.14989071,-0.46773904,-0.088727759,-0.37812283,-0.17405369,-0.044309143,-0.31650894,-0.20323289,0.071281747,-0.50076699,-0.23624459,0.10852771,-0.2746545,-0.27364908,0.042382333,-0.24038519,-0.2931536,-0.18697858,-0.28535159,-0.52341889,-0.039331806,-0.46859871,-0.10747234,-0.24223487,-0.17879454,-0.25342387,WALKING
0.20530739,-0.0085082782,-0.11964696,-0.2607049,0.027917204,-0.2265457,0.01278096,-0.29505011,0.18375478,-0.51115059,-0.098407942,-0.3493255,0.314329,-0.037260786,-0.10858857,-0.17219386,-0.068312343,-0.50717565,-0.20511072,-0.042937314,-0.33885732,-0.28372378,-0.00060358452,-0.22692835,-0.37832881,-0.2457801,-0.28740226,-0.55327845,-0.024582546,-0.43039089,-0.12980293,-0.2590426,-0.18656546,-0.28436434,WALKING
0.30699599,-0.01378698,-0.18016197,-0.23902985,0.072865343,-0.24720444,-0.019691717,-0.16320524,0.099528543,-0.49171175,-0.065042631,-0.31606302,0.46707036,-0.37921519,-0.12680689,-0.10057023,-0.033826936,-0.54400891,-0.1707477,0.01859811,-0.35554991,-0.2675901,0.0333544,-0.24801824,-0.39788691,-0.04088927,-0.25003562,-0.52210762,-0.08680965,-0.4016197,-0.10480876,-0.25305003,-0.16295412,-0.25447801,WALKING
0.28151325,-0.040800898,-0.13467496,-0.20097415,0.13235411,-0.22023423,-0.049202381,0.088514793,0.019604124,-0.43666047,0.03394737,-0.30922493,-0.23332563,0.026585333,0.34066157,-0.15591105,0.058591159,-0.49444866,-0.19711314,-0.058279826,-0.25261291,-0.20242093,0.15166689,-0.26403888,-0.4048987,-0.064843113,-0.275699,-0.45102377,0.083256156,-0.38366033,-0.063225767,-0.21278856,-0.075164913,-0.20769179,WALKING
0.30388542,0.0027680377,-0.038613087,-0.16865626,0.19033573,-0.1404726,-0.017927118,0.10532781,0.079664131,-0.45932476,0.034665288,-0.32584284,0.019032962,0.074249122,0.29578635,-0.16651885,0.17001521,-0.43981611,-0.23666293,0.095769616,-0.16416393,-0.14326479,0.16319435,-0.19593143,-0.36094486,-0.028597978,-0.19121952,-0.49125647,0.064627021,-0.43796308,-0.017610633,-0.14299831,-0.099273959,-0.16899804,WALKING
0.3541929,-0.012560935,-0.058680943,-0.20842457,0.23479071,-0.15926287,-0.011481705,-0.15332276,0.11270213,-0.51392579,-0.050255776,-0.2828863,0.16511669,-0.25047435,-0.26253378,-0.11675796,0.22370706,-0.44241294,-0.21376697,0.1882365,-0.22944501,-0.20627066,0.18103324,-0.18672309,-0.38726929,-0.1205568,-0.18758513,-0.55411036,-0.01597055,-0.38260535,-0.035592505,-0.15547409,-0.15365965,-0.26457853,WALKING
0.22229785,-0.018659683,-0.11718642,-0.22054434,0.16981657,-0.21230566,0.012997123,-0.22759154,0.14288578,-0.47216816,-0.027794022,-0.26281941,-0.24161075,0.44647153,-0.09482976,-0.043791913,0.099639636,-0.48190249,-0.1400821,0.18180734,-0.30269727,-0.25456565,0.08912876,-0.22484644,-0.3659316,-0.15285464,-0.16361966,-0.5063008,0.035207478,-0.36580919,-0.062178356,-0.22499279,-0.12408931,-0.21431024,WALKING
0.21448125,0.0099387454,-0.123073,-0.20551618,0.1060062,-0.21092443,0.01465161,-0.19063654,0.10359785,-0.41936161,-0.012322999,-0.30791562,0.4079873,0.36782479,-0.12301617,0.0069949798,0.002761854,-0.48606746,-0.16044156,0.11766809,-0.29040059,-0.22392465,0.029630075,-0.22930848,-0.29259637,-0.10278939,-0.24237744,-0.45985076,0.032708055,-0.39403883,-0.072821245,-0.20792297,-0.12638665,-0.11301552,WALKING
0.32731657,-0.022255821,-0.1491439,-0.24864532,0.13322913,-0.17954697,-0.045532379,-0.14600639,0.0068022451,-0.42216651,-0.013167728,-0.29260458,0.39862391,-0.34500052,-0.16269563,-0.052666233,-0.011569978,-0.4948847,-0.1459075,0.11655763,-0.26081978,-0.29312949,0.070485748,-0.19942678,-0.2647675,-0.0068208833,-0.17078802,-0.47210504,-0.024013313,-0.40207336,-0.089840429,-0.20806055,-0.12304422,-0.12499318,WALKING
0.3490591,-0.022003784,-0.15005217,-0.30312548,0.15260681,-0.17429778,-0.068353497,0.023946895,-0.013789422,-0.44827352,0.051216271,-0.26886698,-0.16855486,0.011977358,0.086308398,-0.080002637,0.080883395,-0.51619977,-0.21723827,0.15986671,-0.29537396,-0.33997374,0.075600086,-0.17422927,-0.33639264,0.062868703,-0.12934161,-0.48419664,0.036567426,-0.38778165,-0.11313628,-0.24002292,-0.091700752,-0.099522253,WALKING
0.26468173,-0.0085919266,-0.10297373,-0.36323752,0.036867249,-0.24415899,-0.065824483,0.10470954,0.095624123,-0.50437893,0.015762644,-0.30003199,-0.34398533,0.1807708,0.31833247,-0.16529632,0.072032833,-0.51618121,-0.19953205,0.022032211,-0.32765269,-0.44057116,-0.020728637,-0.25777483,-0.39620795,-0.047367101,-0.15892536,-0.53889621,0.045752512,-0.41702966,-0.20671579,-0.26627391,-0.13599397,-0.14268962,WALKING
0.28431748,-0.027205815,-0.21230304,-0.18344442,0.14107588,-0.22568941,0.19160162,-0.075822649,-0.022387581,-0.45595247,0.030218936,-0.26607028,-0.19076115,-0.15830204,0.2725886,-0.067573384,0.066278536,-0.50920898,-0.13906724,0.11969439,-0.27105874,-0.2015629,0.080220524,-0.26160658,-0.26466365,-0.022227644,-0.17687207,-0.51730061,0.054090936,-0.36488007,-0.046277939,-0.20362526,-0.039073593,-0.26132279,WALKING
0.22172674,-0.02437697,-0.075076407,-0.11171737,0.11113028,-0.22183256,0.021483425,0.064451419,0.07278229,-0.48266333,-0.02208894,-0.3105725,0.33935755,0.42578254,0.63417347,0.015954634,0.020949223,-0.53052568,-0.042235154,0.019272438,-0.28011376,-0.14057312,0.087626876,-0.25071543,-0.44597323,-0.13739699,-0.16882706,-0.4977263,0.03598613,-0.42705194,-0.0067882519,-0.1833052,-0.12962864,-0.23547414,WALKING
0.29097148,-0.027810418,-0.042982545,-0.1393703,0.038038012,-0.26684056,-0.036618174,-0.089046514,0.15968851,-0.49677092,-0.08035097,-0.36284538,0.21171574,-0.28489527,-0.16707997,-0.028529194,-0.010069102,-0.56488149,-0.10160818,-0.037894869,-0.3712348,-0.15468407,0.011404976,-0.26816235,-0.3790012,-0.068570936,-0.29740815,-0.53423662,-0.094185659,-0.44403162,-0.044258164,-0.24087174,-0.19294622,-0.22935232,WALKING
0.26108077,-0.015635621,-0.10258842,-0.17123888,0.20123607,-0.26158873,-0.0329982,-0.16724048,0.17633661,-0.46948578,0.032367693,-0.30173541,-0.19043777,-0.12737332,-0.45913331,-0.029343053,0.25624346,-0.48275693,-0.10138669,0.14147675,-0.27903807,-0.20036871,0.15629484,-0.31082511,-0.32007485,0.086356117,-0.16957476,-0.51689717,-0.0098015489,-0.41485024,-0.041734145,-0.16345806,-0.11201361,-0.13818532,WALKING
0.25242505,0.0062773455,-0.12518006,-0.2372253,0.22348838,-0.22901343,-0.045132438,-0.26226896,0.055677772,-0.44777597,0.055891583,-0.30133812,0.18840843,-0.087939653,-0.35549964,-0.1389674,0.28386653,-0.49038004,-0.2253875,0.2631908,-0.28012234,-0.24188591,0.12374944,-0.26139909,-0.18030378,0.04777439,-0.27879358,-0.53752582,0.053384941,-0.37268498,-0.083892745,-0.135501,-0.08864427,-0.11513234,WALKING
0.35878664,-0.016954505,-0.15477656,-0.2514616,0.27005499,-0.18501917,-0.066470623,0.0056453695,-0.028907552,-0.45538127,0.069813254,-0.34900948,-0.084283367,0.18478614,0.17062853,-0.13218033,0.29392746,-0.49133816,-0.20094001,0.28209227,-0.29508969,-0.27228351,0.18286466,-0.18961124,-0.23248793,-0.0018716628,-0.34783736,-0.52808092,0.10426562,-0.40880947,-0.070705961,-0.12111633,-0.093538752,-0.11111527,WALKING
0.256935,-0.010577401,-0.10544192,-0.23004356,0.18733455,-0.16425491,-0.047514722,0.14463725,0.061859023,-0.50627991,0.0092188409,-0.36831531,0.010782856,0.44068229,0.47352109,-0.15428198,0.16297886,-0.53678301,-0.17324885,0.23445238,-0.22498748,-0.25356882,0.085681575,-0.19645951,-0.3116387,-0.049073985,-0.31254769,-0.56941851,0.036521428,-0.4453898,-0.069540692,-0.1574232,-0.14195426,-0.18180899,WALKING
0.29855414,0.00079445569,-0.040695674,-0.19810732,-0.0046376926,-0.18503809,-0.05995921,0.025881487,0.11552275,-0.54702492,-0.073083343,-0.38671403,0.41774673,-0.32865084,0.048078345,-0.15415699,-0.062067882,-0.58732491,-0.17090554,0.0037015146,-0.35903494,-0.2089881,-0.072051001,-0.15953272,-0.39636899,-0.16293441,-0.33745856,-0.59511019,-0.028177781,-0.45976081,-0.086942954,-0.2251967,-0.21146554,-0.24228744,WALKING
0.30804575,-0.023300458,-0.07970154,-0.19869979,0.13432199,-0.17723723,-0.017010965,-0.13213207,0.1188107,-0.50791561,-0.010991653,-0.34020651,-0.0037799747,-0.18764548,-0.22861387,-0.048773463,0.096493976,-0.50771295,-0.17194118,0.15270123,-0.27350035,-0.20945091,0.052367883,-0.18944016,-0.37337778,-0.12974485,-0.23528596,-0.5505884,0.048823244,-0.4388233,-0.064423256,-0.15965905,-0.15839268,-0.18043843,WALKING
